Shipment_ID,Customer_ID,Origin_ServiceCenter_ID,Destination_ServiceCenter_ID,Driver_ID,Equipment_ID,Pickup_Date,Delivery_Date,Promised_Delivery_Date,Month,Quarter,Year,Service_Type,Origin_State_Full,Destination_State_Full,Weight_lbs,Pieces,Pallets,Freight_Class,Transit_Days_Actual,Transit_Days_Promised,On_Time,Base_Rate_USD,Fuel_Surcharge_USD,Accessorial_Charges_USD,Total_Revenue_USD,Total_Cost_USD,Gross_Margin_USD,Gross_Margin_Pct,Claim_Filed,Claim_Reason,Claim_Amount_USD,Miles,Revenue_Per_Hundredweight,Revenue_Per_Mile
PRO1003658,CUST0095,SC014,SC025,DRV0110,TRK0086,"Thursday, September 12, 2024","Monday, September 16, 2024","Tuesday, September 17, 2024",September,3,2024,Flatbed,Utah,Michigan,4665.8,14,3,175,4,5,TRUE,"$1,235.88 ",$342.48 ,$100 ,"$1,678.36 ",$995.01 ,$683.35 ,40.72,FALSE,No Claim,$0 ,1540,$35.97 ,0.97
PRO1003707,CUST0049,SC003,SC024,DRV0041,TRK0084,"Wednesday, March 6, 2024","Sunday, March 10, 2024","Monday, March 11, 2024",March,1,2024,Standard LTL,Oregon,Texas,17933,31,7,70,4,5,TRUE,"$2,430.57 ",$643.26 ,$75 ,"$3,148.83 ","$2,548.20 ",$600.63 ,19.07,FALSE,No Claim,$0 ,2477,$17.56 ,1.49
PRO1003792,CUST0150,SC010,SC018,DRV0123,TRK0114,"Tuesday, December 31, 2024","Saturday, January 4, 2025","Sunday, January 5, 2025",December,4,2024,Retail,Kentucky,Texas,10293.6,13,3,300,4,5,TRUE,$887.82 ,$222.59 ,$50 ,"$1,160.41 ",$868.40 ,$292.01 ,25.16,FALSE,No Claim,$0 ,375,$11.27 ,1.01
PRO1003836,CUST0077,SC026,SC011,DRV0040,TRK0006,"Tuesday, September 3, 2024","Saturday, September 7, 2024","Sunday, September 8, 2024",September,3,2024,Trade Show,Tennessee,New Mexico,17766.6,11,2,50,4,5,TRUE,"$5,021.35 ",$975.74 ,$200 ,"$6,197.09 ","$4,855.15 ","$1,341.94 ",21.65,FALSE,No Claim,$0 ,1334,$34.88 ,7.51
PRO1003864,CUST0163,SC012,SC003,DRV0056,TRK0074,"Saturday, August 17, 2024","Wednesday, August 21, 2024","Thursday, August 22, 2024",August,3,2024,Retail,Texas,Ohio,18657.1,26,6,85,4,5,TRUE,"$4,438.72 ",$964.18 ,$50 ,"$5,452.90 ","$3,070.68 ","$2,382.22 ",43.69,FALSE,No Claim,$0 ,919,$29.23 ,3.56
PRO1003908,CUST0189,SC017,SC010,DRV0166,TRK0092,"Friday, July 7, 2023","Tuesday, July 11, 2023","Wednesday, July 12, 2023",July,3,2023,Trade Show,Texas,Missouri,13991.1,28,7,92.5,4,5,TRUE,"$4,569.98 ","$1,273.29 ",$50 ,"$5,893.27 ","$3,315.08 ","$2,578.19 ",43.75,FALSE,No Claim,$0 ,2279,$42.12 ,7.35
PRO1003940,CUST0280,SC025,SC004,DRV0168,TRK0063,"Sunday, August 6, 2023","Thursday, August 10, 2023","Friday, August 11, 2023",August,3,2023,Flatbed,Illinois,Utah,10494.1,30,7,500,4,5,TRUE,"$1,738.60 ",$424.90 ,$50 ,"$2,213.50 ","$1,825.29 ",$388.21 ,17.54,FALSE,No Claim,$0 ,124,$21.09 ,3.81
PRO1004307,CUST0090,SC019,SC025,DRV0028,TRK0026,"Monday, April 17, 2023","Friday, April 21, 2023","Saturday, April 22, 2023",April,2,2023,Retail,Utah,Maryland,11938.2,23,5,55,4,5,TRUE,"$1,079.40 ",$205.38 ,$50 ,"$1,334.78 ",$927.36 ,$407.42 ,30.52,FALSE,No Claim,$0 ,1808,$11.18 ,0.66
PRO1004428,CUST0037,SC024,SC006,DRV0007,TRK0041,"Wednesday, May 10, 2023","Sunday, May 14, 2023","Monday, May 15, 2023",May,2,2023,Flatbed,California,Oregon,5808.4,29,7,55,4,5,TRUE,$521.45 ,$104.11 ,$200 ,$825.56 ,$697.22 ,$128.34 ,15.55,FALSE,No Claim,$0 ,51,$14.21 ,0.34
PRO1004438,CUST0147,SC008,SC027,DRV0186,TRK0112,"Friday, December 15, 2023","Tuesday, December 19, 2023","Wednesday, December 20, 2023",December,4,2023,Residential,Oklahoma,Colorado,18643.2,44,11,70,4,5,TRUE,"$2,923.41 ",$639.04 ,$50 ,"$3,612.46 ","$2,214.22 ","$1,398.24 ",38.71,FALSE,No Claim,$0 ,1786,$19.38 ,11.25
PRO1004459,CUST0228,SC029,SC024,DRV0090,TRK0054,"Monday, October 28, 2024","Friday, November 1, 2024","Saturday, November 2, 2024",October,4,2024,Time-Critical,Oregon,Ohio,6118.7,43,10,250,4,5,TRUE,"$1,939.73 ",$471.35 ,$150 ,"$2,561.08 ","$1,624.23 ",$936.85 ,36.58,FALSE,No Claim,$0 ,2497,$41.86 ,1.43
PRO1004498,CUST0137,SC029,SC027,DRV0128,TRK0118,"Wednesday, April 5, 2023","Sunday, April 9, 2023","Monday, April 10, 2023",April,2,2023,Trade Show,Oklahoma,Ohio,12886.4,25,6,300,4,5,TRUE,"$2,698.46 ",$506.77 ,$75 ,"$3,280.23 ","$2,599.35 ",$680.88 ,20.76,FALSE,No Claim,$0 ,2355,$25.45 ,1.42
PRO1004506,CUST0061,SC029,SC009,DRV0134,TRK0088,"Sunday, January 14, 2024","Thursday, January 18, 2024","Friday, January 19, 2024",January,1,2024,Trade Show,Missouri,Ohio,12810.3,17,4,200,4,5,TRUE,"$1,292.09 ",$274.05 ,$50 ,"$1,616.13 ","$1,282.60 ",$333.53 ,20.64,FALSE,No Claim,$0 ,124,$12.62 ,0.74
PRO1004546,CUST0069,SC001,SC012,DRV0133,TRK0072,"Sunday, April 23, 2023","Thursday, April 27, 2023","Friday, April 28, 2023",April,2,2023,Trade Show,Ohio,Arkansas,10017.2,28,7,77.5,4,5,TRUE,"$2,188.74 ",$483.89 ,$200 ,"$2,872.63 ","$1,894.47 ",$978.16 ,34.05,FALSE,No Claim,$0 ,1020,$28.68 ,32.28
PRO1004568,CUST0098,SC021,SC006,DRV0089,TRK0029,"Wednesday, October 18, 2023","Sunday, October 22, 2023","Monday, October 23, 2023",October,4,2023,Trade Show,California,Massachusetts,19070.2,32,8,400,4,5,TRUE,"$4,814.75 ","$1,168.06 ",$150 ,"$6,132.81 ","$4,469.53 ","$1,663.28 ",27.12,FALSE,No Claim,$0 ,2460,$32.16 ,3.33
PRO1004575,CUST0291,SC021,SC004,DRV0151,TRK0088,"Sunday, December 24, 2023","Thursday, December 28, 2023","Friday, December 29, 2023",December,4,2023,Residential,Illinois,Massachusetts,4944,32,8,300,4,5,TRUE,$985.61 ,$182.45 ,$75 ,"$1,243.06 ",$814.16 ,$428.90 ,34.5,FALSE,No Claim,$0 ,764,$25.14 ,0.51
PRO1004658,CUST0094,SC008,SC007,DRV0119,TRK0133,"Friday, December 15, 2023","Tuesday, December 19, 2023","Wednesday, December 20, 2023",December,4,2023,Time-Critical,Arizona,Colorado,895.8,9,2,300,4,5,TRUE,$109.32 ,$22.42 ,$150 ,$281.74 ,$178.59 ,$103.15 ,36.61,FALSE,No Claim,$0 ,2318,$31.45 ,0.23
PRO1004672,CUST0017,SC013,SC029,DRV0135,TRK0105,"Friday, October 20, 2023","Tuesday, October 24, 2023","Wednesday, October 25, 2023",October,4,2023,Trade Show,Ohio,North Carolina,5829.8,19,4,250,4,5,TRUE,$882.58 ,$169.22 ,$75 ,"$1,126.80 ",$690.75 ,$436.05 ,38.7,FALSE,No Claim,$0 ,230,$19.33 ,0.86
PRO1004705,CUST0259,SC029,SC009,DRV0121,TRK0015,"Sunday, May 19, 2024","Thursday, May 23, 2024","Friday, May 24, 2024",May,2,2024,Standard LTL,Missouri,Ohio,2558.1,48,12,125,4,5,TRUE,$824.31 ,$205.56 ,$50 ,"$1,079.87 ",$712.46 ,$367.41 ,34.02,FALSE,No Claim,$0 ,2329,$42.21 ,0.57
PRO1004771,CUST0209,SC007,SC022,DRV0122,TRK0031,"Thursday, June 15, 2023","Monday, June 19, 2023","Tuesday, June 20, 2023",June,2,2023,Time-Critical,Florida,Arizona,3690.7,42,10,125,4,5,TRUE,"$1,291.50 ",$333.09 ,$50 ,"$1,674.59 ","$1,140.97 ",$533.62 ,31.87,FALSE,No Claim,$0 ,1030,$45.37 ,0.69
PRO1004814,CUST0160,SC007,SC004,DRV0049,TRK0008,"Wednesday, February 28, 2024","Sunday, March 3, 2024","Monday, March 4, 2024",February,1,2024,Time-Critical,Illinois,Arizona,5981.9,12,3,200,4,5,TRUE,$538.14 ,$102.91 ,$100 ,$741.04 ,$435.12 ,$305.92 ,41.28,FALSE,No Claim,$0 ,1506,$12.39 ,0.44
PRO1004909,CUST0120,SC023,SC013,DRV0156,TRK0122,"Friday, October 18, 2024","Tuesday, October 22, 2024","Wednesday, October 23, 2024",October,4,2024,Time-Critical,North Carolina,Washington,18238.9,33,8,100,4,5,TRUE,"$5,127.87 ","$1,252.17 ",$100 ,"$6,480.05 ","$4,491.60 ","$1,988.45 ",30.69,FALSE,No Claim,$0 ,163,$35.53 ,62.91
PRO1004916,CUST0125,SC009,SC008,DRV0149,TRK0088,"Sunday, October 8, 2023","Thursday, October 12, 2023","Friday, October 13, 2023",October,4,2023,Time-Critical,Colorado,Missouri,10874.1,13,3,300,4,5,TRUE,"$1,233.93 ",$249.93 ,$100 ,"$1,583.86 ",$980.66 ,$603.20 ,38.08,FALSE,No Claim,$0 ,159,$14.57 ,1.91
PRO1004922,CUST0051,SC030,SC008,DRV0142,TRK0088,"Saturday, January 6, 2024","Wednesday, January 10, 2024","Thursday, January 11, 2024",January,1,2024,Retail,Colorado,Pennsylvania,19986.3,20,5,92.5,4,5,TRUE,"$6,333.94 ","$1,392.47 ",$50 ,"$7,776.42 ","$6,324.89 ","$1,451.53 ",18.67,FALSE,No Claim,$0 ,614,$38.91 ,15.1
PRO1004966,CUST0192,SC021,SC012,DRV0044,TRK0116,"Friday, December 8, 2023","Tuesday, December 12, 2023","Wednesday, December 13, 2023",December,4,2023,Standard LTL,Ohio,Massachusetts,10649.7,41,10,200,4,5,TRUE,"$2,870.30 ",$577.42 ,$150 ,"$3,597.71 ","$2,166.88 ","$1,430.83 ",39.77,FALSE,No Claim,$0 ,865,$33.78 ,2.23
PRO1000027,CUST0163,SC021,SC025,DRV0171,TRK0124,"Sunday, October 8, 2023","Thursday, October 12, 2023","Thursday, October 12, 2023",October,4,2023,Standard LTL,Utah,Massachusetts,2030.7,41,10,125,4,4,TRUE,$544.24 ,$134.86 ,$200 ,$879.09 ,$666.45 ,$212.64 ,24.19,FALSE,No Claim,$0 ,326,$43.29 ,0.62
PRO1000041,CUST0205,SC012,SC022,DRV0097,TRK0015,"Friday, September 15, 2023","Tuesday, September 19, 2023","Tuesday, September 19, 2023",September,3,2023,Retail,Florida,Ohio,9543.7,39,9,125,4,4,TRUE,"$1,870.11 ",$405.96 ,$100 ,"$2,376.07 ","$2,019.26 ",$356.81 ,15.02,FALSE,No Claim,$0 ,1508,$24.90 ,1.69
PRO1000051,CUST0084,SC010,SC015,DRV0148,TRK0036,"Saturday, January 7, 2023","Wednesday, January 11, 2023","Wednesday, January 11, 2023",January,1,2023,Trade Show,Indiana,Texas,11028,9,2,65,4,4,TRUE,"$1,845.24 ",$478.15 ,$100 ,"$2,423.39 ","$1,372.21 ","$1,051.18 ",43.38,FALSE,No Claim,$0 ,1859,$21.97 ,1.2
PRO1000092,CUST0009,SC001,SC007,DRV0093,TRK0143,"Friday, February 10, 2023","Tuesday, February 14, 2023","Tuesday, February 14, 2023",February,1,2023,Flatbed,Arizona,Arkansas,11682.1,34,8,200,4,4,TRUE,"$2,757.29 ",$687.53 ,$50 ,"$3,494.82 ","$2,659.31 ",$835.51 ,23.91,FALSE,No Claim,$0 ,1991,$29.92 ,5.85
PRO1000159,CUST0052,SC017,SC010,DRV0031,TRK0128,"Monday, January 2, 2023","Friday, January 6, 2023","Friday, January 6, 2023",January,1,2023,Retail,Texas,Missouri,11240.1,5,1,70,4,4,TRUE,"$2,231.13 ",$541.15 ,$100 ,"$2,872.28 ","$2,070.18 ",$802.10 ,27.93,FALSE,No Claim,$0 ,994,$25.55 ,11.05
PRO1000182,CUST0094,SC023,SC005,DRV0186,TRK0131,"Sunday, August 27, 2023","Thursday, August 31, 2023","Thursday, August 31, 2023",August,3,2023,Trade Show,Georgia,Washington,1048,29,7,150,4,4,TRUE,$341.52 ,$83.02 ,$50 ,$474.54 ,$323.02 ,$151.52 ,31.93,FALSE,No Claim,$0 ,393,$45.28 ,0.71
PRO1000242,CUST0226,SC030,SC017,DRV0110,TRK0032,"Thursday, June 15, 2023","Monday, June 19, 2023","Monday, June 19, 2023",June,2,2023,Standard LTL,Missouri,Pennsylvania,16580.9,19,4,55,4,4,TRUE,"$4,960.16 ","$1,303.68 ",$50 ,"$6,313.84 ","$3,548.20 ","$2,765.64 ",43.8,FALSE,No Claim,$0 ,474,$38.08 ,9.76
PRO1000257,CUST0200,SC002,SC025,DRV0177,TRK0125,"Friday, January 6, 2023","Tuesday, January 10, 2023","Tuesday, January 10, 2023",January,1,2023,Flatbed,Utah,Tennessee,8886,7,1,100,4,4,TRUE,$889.45 ,$174.37 ,$50 ,"$1,113.82 ",$927.20 ,$186.62 ,16.75,FALSE,No Claim,$0 ,1073,$12.53 ,0.93
PRO1000380,CUST0278,SC013,SC007,DRV0158,TRK0005,"Sunday, October 22, 2023","Thursday, October 26, 2023","Thursday, October 26, 2023",October,4,2023,Flatbed,Arizona,North Carolina,7168,10,2,92.5,4,4,TRUE,$617.86 ,$147.31 ,$50 ,$815.17 ,$490.37 ,$324.80 ,39.84,FALSE,No Claim,$0 ,706,$11.37 ,1.93
PRO1000431,CUST0069,SC015,SC029,DRV0005,TRK0061,"Wednesday, August 16, 2023","Sunday, August 20, 2023","Sunday, August 20, 2023",August,3,2023,Standard LTL,Ohio,Indiana,4602.7,45,11,85,4,4,TRUE,"$1,441.74 ",$380.54 ,$200 ,"$2,022.29 ","$1,275.85 ",$746.44 ,36.91,FALSE,No Claim,$0 ,2040,$43.94 ,1.24
PRO1000434,CUST0124,SC012,SC016,DRV0137,TRK0086,"Saturday, February 25, 2023","Wednesday, March 1, 2023","Wednesday, March 1, 2023",February,1,2023,Trade Show,Minnesota,Ohio,12632.6,7,1,150,4,4,TRUE,"$2,306.45 ",$559.23 ,$100 ,"$2,965.67 ","$1,920.02 ","$1,045.65 ",35.26,FALSE,No Claim,$0 ,2069,$23.48 ,3.02
PRO1000452,CUST0129,SC004,SC010,DRV0022,TRK0119,"Monday, January 9, 2023","Friday, January 13, 2023","Friday, January 13, 2023",January,1,2023,Residential,Texas,Illinois,3298.1,27,6,92.5,4,4,TRUE,$937.48 ,$180.98 ,$50 ,"$1,168.47 ",$938.88 ,$229.59 ,19.65,FALSE,No Claim,$0 ,217,$35.43 ,0.71
PRO1000507,CUST0296,SC006,SC005,DRV0146,TRK0055,"Monday, November 20, 2023","Friday, November 24, 2023","Friday, November 24, 2023",November,4,2023,Retail,Georgia,California,14386.3,37,9,85,4,4,TRUE,"$3,696.66 ","$1,022.73 ",$200 ,"$4,919.39 ","$4,072.40 ",$846.99 ,17.22,FALSE,No Claim,$0 ,1737,$34.19 ,6.55
PRO1000639,CUST0231,SC015,SC019,DRV0080,TRK0023,"Friday, May 19, 2023","Tuesday, May 23, 2023","Tuesday, May 23, 2023",May,2,2023,Standard LTL,Maryland,Indiana,19368.2,26,6,250,4,4,TRUE,"$3,150.55 ",$738.73 ,$50 ,"$3,939.27 ","$2,753.25 ","$1,186.02 ",30.11,FALSE,No Claim,$0 ,1769,$20.34 ,4.51
PRO1000658,CUST0232,SC021,SC007,DRV0147,TRK0020,"Monday, August 21, 2023","Friday, August 25, 2023","Friday, August 25, 2023",August,3,2023,Trade Show,Arizona,Massachusetts,15201.3,46,11,110,4,4,TRUE,"$2,261.57 ",$521.78 ,$50 ,"$2,833.35 ","$2,363.43 ",$469.92 ,16.59,FALSE,No Claim,$0 ,813,$18.64 ,6.19
PRO1000667,CUST0058,SC010,SC017,DRV0183,TRK0096,"Wednesday, January 11, 2023","Sunday, January 15, 2023","Sunday, January 15, 2023",January,1,2023,Trade Show,Missouri,Texas,3267.1,12,3,60,4,4,TRUE,"$1,011.61 ",$191.64 ,$75 ,"$1,278.25 ","$1,002.96 ",$275.29 ,21.54,FALSE,No Claim,$0 ,2254,$39.12 ,1.88
PRO1000741,CUST0089,SC002,SC015,DRV0057,TRK0015,"Monday, January 9, 2023","Friday, January 13, 2023","Friday, January 13, 2023",January,1,2023,Standard LTL,Indiana,Tennessee,15758.1,23,5,125,4,4,TRUE,"$3,662.25 ",$764.26 ,$100 ,"$4,526.51 ","$3,029.48 ","$1,497.03 ",33.07,FALSE,No Claim,$0 ,1133,$28.72 ,2.52
PRO1000809,CUST0263,SC020,SC001,DRV0116,TRK0131,"Tuesday, October 10, 2023","Saturday, October 14, 2023","Saturday, October 14, 2023",October,4,2023,Retail,Arkansas,Pennsylvania,2842.4,27,6,77.5,4,4,TRUE,$542.29 ,$144.12 ,$150 ,$836.40 ,$621.20 ,$215.20 ,25.73,FALSE,No Claim,$0 ,2126,$29.43 ,0.46
PRO1000853,CUST0253,SC005,SC004,DRV0158,TRK0127,"Thursday, May 18, 2023","Monday, May 22, 2023","Monday, May 22, 2023",May,2,2023,Trade Show,Illinois,Georgia,16803.5,22,5,110,4,4,TRUE,"$3,150.61 ",$695.07 ,$100 ,"$3,945.67 ","$2,876.93 ","$1,068.74 ",27.09,FALSE,No Claim,$0 ,264,$23.48 ,2.95
PRO1000884,CUST0236,SC009,SC006,DRV0108,TRK0124,"Sunday, January 1, 2023","Thursday, January 5, 2023","Thursday, January 5, 2023",January,1,2023,Standard LTL,California,Missouri,15364.1,28,7,77.5,4,4,TRUE,"$1,358.26 ",$331.80 ,$50 ,"$1,740.05 ","$1,153.69 ",$586.36 ,33.7,FALSE,No Claim,$0 ,1248,$11.33 ,0.8
PRO1000959,CUST0117,SC029,SC005,DRV0001,TRK0074,"Tuesday, March 14, 2023","Saturday, March 18, 2023","Saturday, March 18, 2023",March,1,2023,Retail,Georgia,Ohio,1420.2,23,5,150,4,4,TRUE,$485.50 ,$102.40 ,$50 ,$637.90 ,$461.72 ,$176.18 ,27.62,FALSE,No Claim,$0 ,1459,$44.92 ,0.68
PRO1001028,CUST0223,SC022,SC015,DRV0200,TRK0124,"Friday, May 19, 2023","Tuesday, May 23, 2023","Tuesday, May 23, 2023",May,2,2023,Residential,Indiana,Florida,3239.1,38,9,65,4,4,TRUE,$740.09 ,$162.60 ,$100 ,"$1,002.69 ",$788.17 ,$214.52 ,21.39,FALSE,No Claim,$0 ,516,$30.96 ,6.27
PRO1001053,CUST0097,SC021,SC025,DRV0085,TRK0024,"Wednesday, September 13, 2023","Sunday, September 17, 2023","Sunday, September 17, 2023",September,3,2023,Flatbed,Utah,Massachusetts,18306.1,36,9,55,4,4,TRUE,"$6,334.34 ","$1,527.39 ",$100 ,"$7,961.72 ","$6,057.16 ","$1,904.56 ",23.92,FALSE,No Claim,$0 ,1764,$43.49 ,4.71
PRO1001079,CUST0257,SC025,SC020,DRV0146,TRK0103,"Saturday, December 9, 2023","Wednesday, December 13, 2023","Wednesday, December 13, 2023",December,4,2023,Flatbed,Pennsylvania,Utah,5023.5,38,9,110,4,4,TRUE,"$1,744.12 ",$430.04 ,$75 ,"$2,249.16 ","$1,289.53 ",$959.63 ,42.67,FALSE,No Claim,$0 ,1337,$44.77 ,5.93
PRO1001080,CUST0210,SC003,SC017,DRV0131,TRK0125,"Saturday, December 23, 2023","Wednesday, December 27, 2023","Wednesday, December 27, 2023",December,4,2023,Standard LTL,Missouri,Texas,15015.2,18,4,250,4,4,TRUE,"$2,830.13 ",$531.07 ,$50 ,"$3,411.20 ","$2,357.53 ","$1,053.67 ",30.89,FALSE,No Claim,$0 ,50,$22.72 ,2.85
PRO1001087,CUST0092,SC015,SC012,DRV0056,TRK0138,"Thursday, January 12, 2023","Monday, January 16, 2023","Monday, January 16, 2023",January,1,2023,Flatbed,Ohio,Indiana,19426.8,25,6,500,4,4,TRUE,"$3,286.60 ",$857.03 ,$75 ,"$4,218.64 ","$3,551.67 ",$666.97 ,15.81,FALSE,No Claim,$0 ,891,$21.72 ,9.44
PRO1001091,CUST0222,SC027,SC023,DRV0061,TRK0079,"Saturday, February 25, 2023","Wednesday, March 1, 2023","Wednesday, March 1, 2023",February,1,2023,Standard LTL,Washington,Oklahoma,12390.3,24,6,200,4,4,TRUE,"$3,044.99 ",$640.39 ,$50 ,"$3,735.38 ","$2,412.79 ","$1,322.59 ",35.41,FALSE,No Claim,$0 ,1383,$30.15 ,2.89
PRO1001140,CUST0119,SC012,SC018,DRV0194,TRK0129,"Thursday, July 20, 2023","Monday, July 24, 2023","Monday, July 24, 2023",July,3,2023,Flatbed,Kentucky,Ohio,10274.4,18,4,150,4,4,TRUE,"$2,248.94 ",$436.65 ,$75 ,"$2,760.59 ","$2,018.12 ",$742.47 ,26.9,FALSE,No Claim,$0 ,1270,$26.87 ,3.3
PRO1001147,CUST0154,SC027,SC019,DRV0123,TRK0106,"Saturday, September 30, 2023","Wednesday, October 4, 2023","Wednesday, October 4, 2023",September,3,2023,Standard LTL,Maryland,Oklahoma,17150.4,11,2,110,4,4,TRUE,"$3,611.62 ",$814.43 ,$50 ,"$4,476.05 ","$3,245.60 ","$1,230.45 ",27.49,FALSE,No Claim,$0 ,530,$26.10 ,9.33
PRO1001174,CUST0251,SC015,SC017,DRV0064,TRK0084,"Monday, August 28, 2023","Friday, September 1, 2023","Friday, September 1, 2023",August,3,2023,Flatbed,Missouri,Indiana,12777.7,20,5,200,4,4,TRUE,"$3,928.57 ",$866.87 ,$100 ,"$4,895.44 ","$3,639.64 ","$1,255.80 ",25.65,FALSE,No Claim,$0 ,1352,$38.31 ,4.39
PRO1001182,CUST0187,SC018,SC022,DRV0184,TRK0111,"Wednesday, September 6, 2023","Sunday, September 10, 2023","Sunday, September 10, 2023",September,3,2023,Flatbed,Florida,Kentucky,8280.2,28,7,50,4,4,TRUE,$931.42 ,$205.89 ,$75 ,"$1,212.31 ",$693.84 ,$518.47 ,42.77,FALSE,No Claim,$0 ,1022,$14.64 ,0.9
PRO1001189,CUST0191,SC014,SC015,DRV0018,TRK0144,"Monday, April 24, 2023","Friday, April 28, 2023","Friday, April 28, 2023",April,2,2023,Trade Show,Indiana,Michigan,17850.2,25,6,100,4,4,TRUE,"$3,745.29 ",$885.50 ,$150 ,"$4,780.78 ","$3,172.89 ","$1,607.89 ",33.63,FALSE,No Claim,$0 ,1432,$26.78 ,2.32
PRO1001223,CUST0124,SC006,SC013,DRV0119,TRK0150,"Friday, February 24, 2023","Tuesday, February 28, 2023","Tuesday, February 28, 2023",February,1,2023,Residential,North Carolina,California,19553.6,35,8,70,4,4,TRUE,"$2,351.91 ",$631.93 ,$75 ,"$3,058.83 ","$2,421.10 ",$637.73 ,20.85,FALSE,No Claim,$0 ,1115,$15.64 ,1.29
PRO1001424,CUST0150,SC001,SC028,DRV0068,TRK0034,"Monday, February 20, 2023","Friday, February 24, 2023","Friday, February 24, 2023",February,1,2023,Flatbed,Alabama,Arkansas,4675.8,23,5,400,4,4,TRUE,$957.88 ,$213.88 ,$100 ,"$1,271.76 ",$951.25 ,$320.51 ,25.2,FALSE,No Claim,$0 ,2012,$27.20 ,1.58
PRO1001470,CUST0189,SC028,SC013,DRV0002,TRK0148,"Tuesday, April 4, 2023","Saturday, April 8, 2023","Saturday, April 8, 2023",April,2,2023,Trade Show,North Carolina,Alabama,17421.8,48,12,70,4,4,TRUE,"$2,965.07 ",$593.79 ,$75 ,"$3,633.87 ","$2,507.83 ","$1,126.04 ",30.99,FALSE,No Claim,$0 ,1118,$20.86 ,2.2
PRO1001476,CUST0278,SC007,SC012,DRV0031,TRK0142,"Wednesday, March 29, 2023","Sunday, April 2, 2023","Sunday, April 2, 2023",March,1,2023,Residential,Ohio,Arizona,9995.4,28,7,65,4,4,TRUE,"$2,059.89 ",$425.51 ,$75 ,"$2,560.39 ","$1,811.43 ",$748.96 ,29.25,FALSE,No Claim,$0 ,585,$25.62 ,5
PRO1001486,CUST0213,SC029,SC021,DRV0157,TRK0030,"Tuesday, February 14, 2023","Saturday, February 18, 2023","Saturday, February 18, 2023",February,1,2023,Residential,Massachusetts,Ohio,7073.8,8,2,70,4,4,TRUE,"$2,324.61 ",$418.75 ,$100 ,"$2,843.36 ","$2,246 ",$597.36 ,21.01,FALSE,No Claim,$0 ,927,$40.20 ,4.14
PRO1001542,CUST0021,SC022,SC009,DRV0072,TRK0100,"Sunday, December 24, 2023","Thursday, December 28, 2023","Thursday, December 28, 2023",December,4,2023,Time-Critical,Missouri,Florida,13363.4,31,7,70,4,4,TRUE,"$2,467.08 ",$557.97 ,$150 ,"$3,175.06 ","$2,004.06 ","$1,171 ",36.88,FALSE,No Claim,$0 ,1427,$23.76 ,2.05
PRO1001556,CUST0221,SC027,SC004,DRV0190,TRK0069,"Thursday, June 15, 2023","Monday, June 19, 2023","Monday, June 19, 2023",June,2,2023,Standard LTL,Illinois,Oklahoma,9082.8,14,3,125,4,4,TRUE,"$1,841.25 ",$341.07 ,$200 ,"$2,382.33 ","$1,509.50 ",$872.83 ,36.64,FALSE,No Claim,$0 ,1509,$26.23 ,0.95
PRO1001718,CUST0148,SC027,SC004,DRV0143,TRK0106,"Thursday, March 30, 2023","Monday, April 3, 2023","Monday, April 3, 2023",March,1,2023,Time-Critical,Illinois,Oklahoma,14667.1,48,12,150,4,4,TRUE,"$3,250.63 ",$647.23 ,$250 ,"$4,147.85 ","$2,931.79 ","$1,216.06 ",29.32,FALSE,No Claim,$0 ,1056,$28.28 ,7.23
PRO1001735,CUST0249,SC019,SC023,DRV0148,TRK0039,"Thursday, January 26, 2023","Monday, January 30, 2023","Monday, January 30, 2023",January,1,2023,Retail,Washington,Maryland,11302,48,12,125,4,4,TRUE,"$3,321.07 ",$648.89 ,$150 ,"$4,119.96 ","$3,183.87 ",$936.09 ,22.72,FALSE,No Claim,$0 ,1585,$36.45 ,7.92
PRO1001750,CUST0285,SC009,SC002,DRV0154,TRK0065,"Sunday, July 30, 2023","Thursday, August 3, 2023","Thursday, August 3, 2023",July,3,2023,Standard LTL,Tennessee,Missouri,197.9,34,8,100,4,4,TRUE,$52.75 ,$10.38 ,$50 ,$113.13 ,$64.68 ,$48.45 ,42.83,FALSE,No Claim,$0 ,1058,$57.17 ,0.06
PRO1001779,CUST0186,SC023,SC005,DRV0084,TRK0137,"Wednesday, October 11, 2023","Sunday, October 15, 2023","Sunday, October 15, 2023",October,4,2023,Retail,Georgia,Washington,14746.6,10,2,85,4,4,TRUE,"$2,566.37 ",$512.56 ,$150 ,"$3,228.94 ","$2,596.94 ",$632 ,19.57,FALSE,No Claim,$0 ,1874,$21.90 ,2.01
PRO1001787,CUST0189,SC005,SC008,DRV0093,TRK0034,"Sunday, June 11, 2023","Thursday, June 15, 2023","Thursday, June 15, 2023",June,2,2023,Time-Critical,Colorado,Georgia,11870.2,6,1,200,4,4,TRUE,"$2,465.31 ",$608.05 ,$100 ,"$3,173.36 ","$2,065.22 ","$1,108.14 ",34.92,FALSE,No Claim,$0 ,2289,$26.73 ,2.31
